%  columns="iteration, evaluation, void, void, void, xmean" (startseed=208333, 2020/03/26 11:12:11.34)
0 1 0 0 0 6.323592e-01 9.754040e-02 2.784982e-01 5.468815e-01 9.575068e-01 9.648885e-01 1.576131e-01 9.705928e-01 9.571669e-01 4.853756e-01 8.002805e-01 1.418863e-01 4.217613e-01 9.157355e-01 7.922073e-01 9.594924e-01 6.557407e-01 3.571168e-02 8.491293e-01 9.339932e-01 6.787352e-01 7.577401e-01 7.431325e-01 3.922270e-01 
1 14 0 0 0 5.716696e-01 5.698090e-03 3.065004e-01 5.742878e-01 7.357384e-01 8.296881e-01 2.657733e-01 7.099157e-01 9.196277e-01 8.992805e-01 7.455428e-01 -7.024579e-02 4.095783e-01 1.157191e+00 8.607772e-01 7.989477e-01 4.638309e-01 1.358093e-01 5.603329e-01 1.150597e+00 5.028268e-01 7.220697e-01 7.342721e-01 3.725610e-01 
2 27 0 0 0 6.442010e-01 -4.639050e-02 2.994627e-01 5.194154e-01 9.334433e-01 1.029239e+00 1.012181e-01 1.000295e+00 9.292808e-01 9.511777e-01 6.311704e-01 -9.361183e-02 6.169247e-01 1.201723e+00 7.596964e-01 8.417484e-01 5.060879e-01 1.447449e-01 6.396850e-01 9.069949e-01 5.053951e-01 6.465351e-01 6.841742e-01 4.380362e-01 
3 40 0 0 0 6.846020e-01 -1.196837e-02 5.375202e-01 7.320838e-01 9.806688e-01 8.030689e-01 1.813715e-01 8.478040e-01 8.515773e-01 8.731695e-01 7.848875e-01 -9.228737e-02 5.363756e-01 1.140556e+00 7.609289e-01 9.266739e-01 6.125423e-01 1.572302e-01 8.927975e-01 6.475326e-01 4.166662e-01 6.385046e-01 7.087717e-01 3.573026e-01 
4 53 0 0 0 8.487864e-01 1.639195e-01 4.715125e-01 6.178206e-01 1.039496e+00 8.277753e-01 2.595139e-01 9.855153e-01 7.072422e-01 8.530648e-01 7.376426e-01 -1.118257e-01 7.149007e-01 1.108085e+00 5.650949e-01 8.778287e-01 5.367534e-01 1.529107e-01 8.715392e-01 6.293452e-01 2.852355e-01 7.073075e-01 7.470394e-01 4.066183e-01 
5 66 0 0 0 8.530060e-01 3.432295e-01 4.813121e-01 6.808361e-01 1.058874e+00 9.392700e-01 3.388098e-01 1.036024e+00 6.018105e-01 5.653008e-01 9.427558e-01 -6.398586e-03 5.421581e-01 1.063917e+00 4.770380e-01 8.357396e-01 4.131995e-01 5.638634e-02 8.670157e-01 4.456878e-01 2.237945e-01 8.147188e-01 7.680811e-01 4.695047e-01 
6 79 0 0 0 8.208786e-01 3.276875e-01 4.921352e-01 6.690456e-01 1.064993e+00 9.494058e-01 3.241272e-01 9.875569e-01 6.620205e-01 5.483430e-01 8.091766e-01 2.183828e-02 6.340406e-01 1.077035e+00 5.209397e-01 6.285136e-01 4.412776e-01 9.289665e-02 8.783272e-01 6.493968e-01 2.622076e-01 6.984243e-01 7.688426e-01 3.183229e-01 
7 92 0 0 0 6.618734e-01 4.764425e-01 6.155213e-01 7.051255e-01 9.678058e-01 9.421524e-01 2.696652e-01 9.857903e-01 6.233692e-01 5.721039e-01 8.750112e-01 2.034304e-01 5.976973e-01 1.160216e+00 5.231001e-01 7.302199e-01 3.291945e-01 6.163144e-02 8.819000e-01 4.838051e-01 3.244473e-01 5.834889e-01 6.166194e-01 4.330666e-01 
8 105 0 0 0 7.365149e-01 5.782715e-01 5.118240e-01 7.202046e-01 7.617827e-01 8.406217e-01 2.360687e-01 9.942343e-01 6.455497e-01 5.214843e-01 1.024526e+00 -4.129517e-02 6.496529e-01 1.175408e+00 5.372244e-01 6.824050e-01 4.712734e-01 2.953126e-02 9.025180e-01 4.266213e-01 1.785842e-01 6.892550e-01 6.375727e-01 4.641958e-01 
9 118 0 0 0 6.450081e-01 6.373874e-01 4.510764e-01 8.794017e-01 5.904846e-01 8.465674e-01 1.130283e-01 9.523468e-01 8.832744e-01 5.952380e-01 1.088016e+00 7.518434e-02 4.460744e-01 1.124083e+00 5.271342e-01 6.563958e-01 4.001028e-01 -9.891764e-02 9.796187e-01 5.454261e-01 2.434915e-01 7.115822e-01 5.843204e-01 4.506477e-01 
10 131 0 0 0 7.933748e-01 7.222099e-01 4.700792e-01 7.439409e-01 5.454654e-01 8.470336e-01 1.583078e-01 1.072890e+00 9.609789e-01 6.272330e-01 1.035752e+00 1.208818e-01 4.815224e-01 1.052004e+00 5.660120e-01 7.100802e-01 4.200445e-01 3.398254e-02 8.637822e-01 5.483026e-01 1.150747e-01 7.424303e-01 3.924840e-01 4.960617e-01 
