%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=208333, 2020/03/26 11:12:11.34)
35 456 2.107194e-01 1.484748e+00 -2.133931056424914169e+10 -1.023057994459051323e+10 -6.634611939326829910e+08  1.386126092216094589e+10
36 469 2.039645e-01 1.499153e+00 -2.133931056424914169e+10 -1.453028764717763329e+10 -1.906644504122359276e+09  6.566497505899525452e+10
37 482 1.983720e-01 1.501475e+00 -2.133931056424914169e+10 -9.218025058839590073e+09 -2.126915999282994866e+08  7.202427083632041931e+10
38 495 1.936930e-01 1.500642e+00 -2.133931056424914169e+10 -9.880778729489238739e+09 -1.777754369955163479e+09  2.763688269336375046e+10
39 508 1.928355e-01 1.505990e+00 -2.133931056424914169e+10 -7.470500826865527153e+09 -4.236603809977120876e+09  1.292391012603295288e+11
40 521 1.905115e-01 1.520249e+00 -2.133931056424914169e+10 -1.568203469675743866e+10 -1.780454190225224257e+09  4.299796536852330017e+10
41 534 1.854844e-01 1.526474e+00 -2.133931056424914169e+10 -1.978276973644492340e+10 -8.034381520607222319e+08  1.833021692619314194e+10
42 547 1.796127e-01 1.527126e+00 -2.133931056424914169e+10 -1.068131024799665260e+10 -2.451873740103015900e+09  2.785817666694049358e+09
43 560 1.779517e-01 1.530786e+00 -2.133931056424914169e+10 -1.139270512441923523e+10 -2.028713339146428108e+09  4.929067852015261841e+10
44 573 1.805640e-01 1.533217e+00 -2.133931056424914169e+10 -1.032881238835533142e+10 -2.701159319536545753e+09  1.203558571842785835e+09
45 586 1.813100e-01 1.534478e+00 -2.133931056424914169e+10 -2.039293462627735138e+10 -4.566769381361132622e+09  5.179560297339880943e+09
46 599 1.788396e-01 1.538086e+00 -2.133931056424914169e+10 -1.253090232368031693e+10 -2.161081602727740288e+09  5.236944466729581909e+11
47 612 1.768147e-01 1.547137e+00 -2.133931056424914169e+10 -1.304774124233789635e+10 -6.306155096437238693e+09  1.327675592340070343e+11
48 625 1.747558e-01 1.557155e+00 -2.133931056424914169e+10 -1.340028259390435791e+10  7.207217293085885048e+07  1.621622302449225044e+10
49 638 1.674420e-01 1.569058e+00 -2.133931056424914169e+10 -1.782354476349664307e+10 -9.747853394841674805e+09  6.238978222783273697e+09
50 651 1.622604e-01 1.580845e+00 -2.133931056424914169e+10 -2.046425454762216187e+10 -3.371520599571315289e+09  2.742788491906610012e+09
51 664 1.588835e-01 1.589219e+00 -2.133931056424914169e+10 -1.698111761518933678e+10 -6.531413193904626846e+09  4.489829289624663353e+09
52 677 1.534796e-01 1.594266e+00 -2.133931056424914169e+10 -1.338592803809273720e+10 -5.322326287817611694e+08  3.535466834639105225e+10
53 690 1.488491e-01 1.597689e+00 -2.133931056424914169e+10 -1.865606931284451294e+10 -4.134731266085825920e+09  1.149552836501583672e+10
54 703 1.473814e-01 1.597341e+00 -2.133931056424914169e+10 -1.767121738440015411e+10 -1.401363122005993128e+09  1.749530123177089310e+10
55 716 1.370719e-01 1.595582e+00 -2.133931056424914169e+10 -1.002277279421120453e+10 -4.881963975501031876e+09  3.116330240138513565e+09
56 729 1.319354e-01 1.598940e+00 -2.133931056424914169e+10 -2.068690743359167099e+10 -3.984914700135910034e+09  2.218930989653598022e+10
57 742 1.295182e-01 1.600365e+00 -2.133931056424914169e+10 -1.734352580212945175e+10 -6.114745283683049202e+09  1.099669515703715057e+11
58 755 1.277715e-01 1.604638e+00 -2.173091552628834534e+10 -2.173091552628834534e+10 -5.152173846948895454e+09  7.251042756108309937e+10
59 768 1.259612e-01 1.608259e+00 -2.173091552628834534e+10 -2.050017821834821701e+10 -7.574170982636798859e+09  5.131765742436525345e+09
60 781 1.247575e-01 1.616765e+00 -2.173091552628834534e+10 -2.071879926791284943e+10 -7.338441570035840034e+09  4.737932756645503044e+09
61 794 1.186237e-01 1.616508e+00 -2.173091552628834534e+10 -1.977966792157885742e+10 -6.869951376472937584e+09  8.311830180597328186e+09
62 807 1.114034e-01 1.620252e+00 -2.173091552628834534e+10 -1.748018349303106689e+10 -8.652277299647281647e+09  4.345797415192298889e+08
63 820 1.059392e-01 1.620727e+00 -2.173091552628834534e+10 -1.830878861681687546e+10 -1.054741009785585403e+10 -1.650851140327458382e+09
64 833 1.011796e-01 1.622269e+00 -2.173091552628834534e+10 -1.721138163125630188e+10 -1.116842955374271774e+10 -2.096686796942564964e+09
65 846 9.415147e-02 1.630710e+00 -2.173091552628834534e+10 -1.994296641136915207e+10 -9.645227736728845596e+09 -2.151769986468787670e+09
66 859 9.169809e-02 1.641525e+00 -2.173091552628834534e+10 -1.837634592060481262e+10 -1.116668140679491043e+10  4.721624482150592804e+08
67 872 8.930734e-02 1.642093e+00 -2.173091552628834534e+10 -1.747622854290584564e+10 -7.496670460208828926e+09 -8.324896345915718079e+08
68 885 8.621504e-02 1.647275e+00 -2.411525719263231659e+10 -2.411525719263231659e+10 -1.670704668933200264e+10 -5.638107841580570221e+09
69 898 8.356202e-02 1.651118e+00 -2.630778570114501953e+10 -2.630778570114501953e+10 -1.337159622578102875e+10 -6.313962779526250362e+08
70 911 8.148794e-02 1.654123e+00 -2.630778570114501953e+10 -1.919618731610633850e+10 -1.305751899686088181e+10  3.674296741555431843e+09
71 924 7.595092e-02 1.655523e+00 -2.630778570114501953e+10 -2.412543920378098679e+10 -1.034220906435150146e+10 -3.050828421510993004e+09
72 937 7.318914e-02 1.650669e+00 -2.786736260572691345e+10 -2.786736260572691345e+10 -1.591065889059810638e+10 -2.130155192200146675e+09
73 950 7.471479e-02 1.652099e+00 -3.340410943968926239e+10 -3.340410943968926239e+10 -1.767175945515903473e+10 -9.415664278419265747e+08
74 963 7.787393e-02 1.655396e+00 -3.340410943968926239e+10 -1.948414817193805695e+10 -1.523044350430357933e+10  9.278351326120054722e+07
75 976 7.752318e-02 1.658872e+00 -3.340410943968926239e+10 -2.410456959109618378e+10 -1.443796137498340797e+10 -5.949774780249002457e+09
76 989 7.634892e-02 1.666139e+00 -3.340410943968926239e+10 -2.961571049223624420e+10 -1.621319671310795975e+10 -4.318136357706176758e+09
77 1002 7.510536e-02 1.667160e+00 -3.340410943968926239e+10 -2.120027404409675598e+10 -1.752216276424349594e+10 -5.116846553145991325e+09
78 1015 7.552286e-02 1.679980e+00 -3.340410943968926239e+10 -2.603250053025887299e+10 -1.565340923010225296e+10 -7.606684096141082764e+09
79 1028 7.541121e-02 1.687224e+00 -3.340410943968926239e+10 -2.524410657383601761e+10 -1.853928283523259735e+10 -6.144028198218508720e+09
80 1041 7.615702e-02 1.693714e+00 -3.340410943968926239e+10 -2.507995820455758286e+10 -1.782941941193500137e+10 -5.304167392667018890e+09
81 1054 7.614711e-02 1.702826e+00 -3.340410943968926239e+10 -2.887871687165871048e+10 -1.367897092518411636e+10 -6.072269833073054314e+09
82 1067 7.498249e-02 1.722948e+00 -3.340410943968926239e+10 -2.967964716635710144e+10 -2.027653076458734131e+10 -7.456086444910593033e+09
83 1080 7.400870e-02 1.731581e+00 -3.646206797370697021e+10 -3.646206797370697021e+10 -1.891592408520637131e+10 -8.654662716143259048e+09
84 1093 7.284748e-02 1.741400e+00 -3.646206797370697021e+10 -2.258764513309985733e+10 -1.486067125460179329e+10 -7.517752407042562485e+09
85 1106 7.235863e-02 1.763032e+00 -3.646206797370697021e+10 -2.818431531597924042e+10 -1.391712132617884254e+10 -3.480543765517545223e+09
86 1119 7.386066e-02 1.785065e+00 -3.646206797370697021e+10 -2.883427458320780182e+10 -1.400888363344893646e+10 -9.505082084173839569e+09
87 1132 7.343311e-02 1.793301e+00 -3.646206797370697021e+10 -2.460319646982185745e+10 -1.565611088876319122e+10 -1.877379786248360634e+09
88 1145 7.337380e-02 1.798994e+00 -3.646206797370697021e+10 -2.686240233348200989e+10 -1.504046578006489754e+10  3.563717329918372631e+07
89 1158 7.262520e-02 1.802085e+00 -3.646206797370697021e+10 -2.799478252320768356e+10 -1.915507081801241302e+10 -6.947299684756755829e+08
90 1171 7.078953e-02 1.800962e+00 -3.646206797370697021e+10 -2.324069346951666260e+10 -1.579309665092141342e+10 -4.925829257934200764e+08
91 1184 6.964782e-02 1.799931e+00 -3.646206797370697021e+10 -2.365631943510460663e+10 -1.687883251495412827e+10 -8.848825335978017807e+09
92 1197 6.513280e-02 1.800026e+00 -3.646206797370697021e+10 -2.405306350460273743e+10 -1.256495996883247757e+10 -8.221525667787798882e+09
93 1210 6.258559e-02 1.800842e+00 -3.646206797370697021e+10 -3.032650280468828964e+10 -2.191653804511308289e+10 -1.401924187602587891e+10
94 1223 6.094316e-02 1.802813e+00 -3.646206797370697021e+10 -3.028201912838716125e+10 -1.533312035146074104e+10 -6.073730354369418144e+09
95 1236 5.993245e-02 1.800183e+00 -3.646206797370697021e+10 -3.556112074181879425e+10 -2.477093104437597275e+10 -7.154756390444300175e+08
96 1249 5.918095e-02 1.802284e+00 -3.646206797370697021e+10 -2.816496571697978973e+10 -1.572398201742986488e+10 -5.874230995007379532e+09
97 1262 5.755019e-02 1.811554e+00 -3.646206797370697021e+10 -3.472577580554302216e+10 -2.236016881265251541e+10 -1.240779072997685814e+10
98 1275 5.693962e-02 1.813202e+00 -3.683474217896279144e+10 -3.683474217896279144e+10 -2.536095344978870773e+10 -8.410140722741062164e+09
99 1288 5.634591e-02 1.813184e+00 -3.683474217896279144e+10 -3.575672521654170227e+10 -2.483008925219668198e+10 -9.847360754642412186e+09
100 1301 5.522663e-02 1.823192e+00 -3.683474217896279144e+10 -3.533513282233593750e+10 -2.804377752194229507e+10 -9.088022672246417999e+09
101 1314 5.297082e-02 1.823975e+00 -4.781720734585493469e+10 -4.781720734585493469e+10 -2.611438507841055679e+10 -2.726525518356297016e+09
102 1327 5.233479e-02 1.829416e+00 -4.781720734585493469e+10 -3.152821605765307999e+10 -1.566349020813316917e+10 -1.054211905244910622e+10
103 1340 5.041333e-02 1.836778e+00 -4.781720734585493469e+10 -3.896073283465771484e+10 -2.631204687951236343e+10 -1.300715698956722450e+10
104 1353 5.048759e-02 1.853789e+00 -4.895022122477720642e+10 -4.895022122477720642e+10 -2.865756569651656342e+10 -7.141791031921854019e+09
105 1366 4.955954e-02 1.865660e+00 -4.895022122477720642e+10 -3.615643882041218567e+10 -2.243289246128260803e+10 -3.042141224792231083e+09
106 1379 4.928442e-02 1.869850e+00 -4.895022122477720642e+10 -3.855304925156304932e+10 -3.197535062024660492e+10 -1.029296731870223808e+10
107 1392 4.919897e-02 1.880303e+00 -4.895022122477720642e+10 -3.799250846175172424e+10 -2.376523055953453064e+10 -1.404809771642210007e+10
108 1405 4.905805e-02 1.884256e+00 -4.895022122477720642e+10 -3.224976351977886963e+10 -2.322618585313454437e+10 -1.474339752421047401e+10
109 1418 4.761848e-02 1.900943e+00 -4.895022122477720642e+10 -3.962159653601250458e+10 -2.230779805844069672e+10 -1.153698703567394447e+10
110 1431 4.730715e-02 1.921171e+00 -4.895022122477720642e+10 -4.660255551482804871e+10 -2.652842779387009811e+10 -1.212505726339157677e+10
111 1444 4.735443e-02 1.932535e+00 -4.895022122477720642e+10 -4.010791997746236420e+10 -2.641646039356047058e+10 -1.307007618613680458e+10
112 1457 4.596650e-02 1.942037e+00 -4.895022122477720642e+10 -4.280779938640085602e+10 -2.461081625173249054e+10 -1.342062126944350243e+10
113 1470 4.378816e-02 1.951224e+00 -4.895022122477720642e+10 -3.833888129897509003e+10 -2.822552847183773804e+10 -9.745287938564201355e+09
114 1483 4.194298e-02 1.954911e+00 -4.895022122477720642e+10 -3.020443380029544067e+10 -2.392035042021539688e+10 -1.013520258181144714e+10
115 1496 4.051097e-02 1.956807e+00 -4.895022122477720642e+10 -3.383810659229276657e+10 -2.757197764758661652e+10 -1.644862088423619080e+10
116 1509 3.815652e-02 1.967131e+00 -4.895022122477720642e+10 -3.705139787792669678e+10 -2.487495216546298599e+10 -1.497946209572772026e+10
117 1522 3.652907e-02 1.967971e+00 -4.895022122477720642e+10 -3.667668954077598572e+10 -2.430525132611455154e+10 -1.594541318237631226e+10
118 1535 3.516582e-02 1.985358e+00 -4.895022122477720642e+10 -4.575811439348246765e+10 -2.969392641313003540e+10 -1.537288776087225533e+10
119 1548 3.447879e-02 1.992592e+00 -4.895022122477720642e+10 -4.616281039425576019e+10 -3.240740545005201721e+10 -2.488886060300896835e+10
120 1561 3.344058e-02 1.991902e+00 -4.895022122477720642e+10 -4.324074992956333160e+10 -3.300396213002565384e+10 -2.700703204009971619e+10
121 1574 3.236876e-02 1.997526e+00 -4.895022122477720642e+10 -3.947045451089224243e+10 -3.267125001629590988e+10 -1.773793303745416260e+10
122 1587 3.054047e-02 1.995609e+00 -4.895022122477720642e+10 -4.798529844688400269e+10 -2.801578006966369629e+10 -2.064504809013774490e+10
123 1600 2.980044e-02 2.005527e+00 -4.895022122477720642e+10 -4.624582175122908783e+10 -3.034106959244504547e+10 -2.591256114208522034e+10
124 1613 2.873354e-02 2.007728e+00 -4.895022122477720642e+10 -4.081869097094789124e+10 -2.743675303674876785e+10 -1.173697582835153198e+10
125 1626 2.883470e-02 2.013656e+00 -4.895022122477720642e+10 -4.754755554799475098e+10 -3.275215838453487778e+10 -1.926876347669161606e+10
126 1639 2.894068e-02 2.011758e+00 -4.895022122477720642e+10 -4.825178211675690460e+10 -2.872822389956527710e+10 -1.881094265483207321e+10
127 1652 2.821416e-02 2.017071e+00 -4.895022122477720642e+10 -4.666475780416706085e+10 -4.161582797157378387e+10 -2.560956028896416473e+10
128 1665 2.769019e-02 2.018289e+00 -4.895022122477720642e+10 -4.662448328368183899e+10 -2.908904779734050751e+10 -1.478338705354945755e+10
129 1678 2.599750e-02 2.032980e+00 -4.895022122477720642e+10 -4.735500864964538574e+10 -3.340208470038794327e+10 -2.021721644449424744e+10
130 1691 2.473785e-02 2.045558e+00 -4.895022122477720642e+10 -4.525811542916024017e+10 -3.591888271633061218e+10 -2.385381989160947037e+10
131 1704 2.394384e-02 2.061190e+00 -4.895022122477720642e+10 -4.677483796487995911e+10 -3.315061910373610687e+10 -2.102778400560782242e+10
132 1717 2.357248e-02 2.074085e+00 -4.895022122477720642e+10 -4.347585554695417786e+10 -3.478524320520627594e+10 -2.200536872978799438e+10
133 1730 2.306551e-02 2.080218e+00 -4.895022122477720642e+10 -4.850590524856375122e+10 -4.088554950181038666e+10 -3.067340350248513412e+10
134 1743 2.245383e-02 2.088583e+00 -4.940278500521018219e+10 -4.940278500521018219e+10 -3.171684384966948318e+10 -1.776588596130402374e+10
135 1756 2.143780e-02 2.089246e+00 -4.940278500521018219e+10 -4.623902024829713440e+10 -3.177609753488489151e+10 -2.399578378815589142e+10
136 1769 2.163148e-02 2.107044e+00 -4.940278500521018219e+10 -4.784880537279349518e+10 -3.357310579718526459e+10 -1.800656552702328110e+10
137 1782 2.204713e-02 2.119180e+00 -5.115777992734274292e+10 -5.115777992734274292e+10 -3.362707341246224976e+10 -2.123771600348283386e+10
138 1795 2.267622e-02 2.133983e+00 -5.336260618159712219e+10 -5.336260618159712219e+10 -3.894034398924347687e+10 -2.705734539115344238e+10
139 1808 2.348887e-02 2.157261e+00 -5.336260618159712219e+10 -4.796447707920191956e+10 -3.484261901891763306e+10 -1.949164972770407867e+10
140 1821 2.365379e-02 2.165654e+00 -5.336260618159712219e+10 -4.309216058735340881e+10 -3.615570698104582214e+10 -2.747737626724289322e+10
141 1834 2.410338e-02 2.181544e+00 -5.336260618159712219e+10 -4.987422455779737854e+10 -3.765346556940818787e+10 -2.725972205946503448e+10
142 1847 2.402792e-02 2.191260e+00 -5.336260618159712219e+10 -4.632706344835804749e+10 -3.173665872308600616e+10 -2.564871658324708557e+10
143 1860 2.343009e-02 2.204579e+00 -5.336260618159712219e+10 -4.697802550763755035e+10 -3.299100191227812576e+10 -2.524828620175794601e+10
144 1873 2.240690e-02 2.208490e+00 -5.336260618159712219e+10 -5.020027308792023468e+10 -4.004769305768568420e+10 -2.517900699667057419e+10
145 1886 2.165833e-02 2.221292e+00 -5.336260618159712219e+10 -4.642506207017960358e+10 -3.619006638903406525e+10 -2.631380583002402115e+10
146 1899 2.102153e-02 2.225794e+00 -5.336260618159712219e+10 -4.755126428253491211e+10 -3.710883986731790161e+10 -1.943814762564918518e+10
147 1912 2.103846e-02 2.239315e+00 -5.336260618159712219e+10 -4.799492733332283020e+10 -3.710127288096884155e+10 -2.287292963378081131e+10
148 1925 2.088738e-02 2.244729e+00 -5.336260618159712219e+10 -4.971280012677415466e+10 -4.715949286511766052e+10 -2.681300323835049820e+10
149 1938 2.024052e-02 2.253933e+00 -5.336260618159712219e+10 -5.209919805534990692e+10 -3.709448838894643402e+10 -2.776547466067662430e+10
150 1951 1.962761e-02 2.251789e+00 -5.336260618159712219e+10 -5.089205571253389740e+10 -4.689237415769391632e+10 -2.584276067861830139e+10
151 1964 1.927738e-02 2.250406e+00 -5.336260618159712219e+10 -5.248499979954811859e+10 -4.756381870312118530e+10 -2.927042068574322128e+10
152 1977 1.932337e-02 2.246077e+00 -5.336260618159712219e+10 -5.134117173490783691e+10 -4.242772088693508911e+10 -3.050732732910662460e+10
153 1990 1.883748e-02 2.238983e+00 -5.336260618159712219e+10 -4.957541720397257996e+10 -4.207737234868423462e+10 -2.226686943324559021e+10
154 2003 1.844762e-02 2.235223e+00 -5.336260618159712219e+10 -5.040712179183911133e+10 -4.775215379228715515e+10 -3.794125880798316193e+10
