%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=208333, 2020/03/26 11:12:11.34)
1 14 2.747490e-01 1.060500e+00 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.967892e-01 9.976431e-01 1.002137e+00 1.008963e+00 1.018989e+00 1.060500e+00 
2 27 2.564491e-01 1.063958e+00 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.913576e-01 9.916190e-01 9.922801e-01 9.931583e-01 9.953228e-01 9.963840e-01 9.995993e-01 1.003791e+00 1.005900e+00 1.009329e+00 1.038121e+00 1.063958e+00 
3 40 2.406270e-01 1.064565e+00 9.855296e-01 9.855296e-01 9.855296e-01 9.855296e-01 9.855296e-01 9.855296e-01 9.855296e-01 9.856619e-01 9.861998e-01 9.866464e-01 9.870088e-01 9.881134e-01 9.882458e-01 9.886364e-01 9.903807e-01 9.920161e-01 9.933583e-01 9.952771e-01 9.972238e-01 1.000492e+00 1.005575e+00 1.014018e+00 1.027341e+00 1.037483e+00 1.064565e+00 
4 53 2.286456e-01 1.062069e+00 9.807760e-01 9.807760e-01 9.808028e-01 9.808706e-01 9.810109e-01 9.811333e-01 9.813873e-01 9.816865e-01 9.820573e-01 9.834739e-01 9.840807e-01 9.849043e-01 9.864380e-01 9.875644e-01 9.890474e-01 9.902597e-01 9.919049e-01 9.944578e-01 9.991285e-01 1.002233e+00 1.003892e+00 1.012746e+00 1.029848e+00 1.038353e+00 1.062069e+00 
5 66 2.236616e-01 1.065779e+00 9.760973e-01 9.760973e-01 9.763095e-01 9.766129e-01 9.766988e-01 9.769762e-01 9.774415e-01 9.787748e-01 9.797100e-01 9.800847e-01 9.810362e-01 9.822585e-01 9.836495e-01 9.853730e-01 9.870700e-01 9.882219e-01 9.927903e-01 9.959176e-01 1.000053e+00 1.001603e+00 1.007717e+00 1.022009e+00 1.032183e+00 1.048047e+00 1.065779e+00 
6 79 2.100282e-01 1.065122e+00 9.717136e-01 9.717136e-01 9.720970e-01 9.723110e-01 9.731743e-01 9.733354e-01 9.743016e-01 9.753402e-01 9.759398e-01 9.779475e-01 9.786132e-01 9.800919e-01 9.810673e-01 9.827778e-01 9.866033e-01 9.880925e-01 9.918378e-01 9.945162e-01 9.977366e-01 1.000308e+00 1.004898e+00 1.022694e+00 1.030254e+00 1.049438e+00 1.065122e+00 
7 92 2.015956e-01 1.082320e+00 9.673452e-01 9.673452e-01 9.680024e-01 9.687060e-01 9.692001e-01 9.701318e-01 9.725293e-01 9.733486e-01 9.744067e-01 9.748053e-01 9.781369e-01 9.811355e-01 9.819782e-01 9.837539e-01 9.857565e-01 9.882003e-01 9.894252e-01 9.922511e-01 9.948438e-01 9.993158e-01 1.007142e+00 1.022192e+00 1.029227e+00 1.053539e+00 1.082320e+00 
8 105 1.946637e-01 1.091723e+00 9.635858e-01 9.635858e-01 9.642580e-01 9.646373e-01 9.658621e-01 9.683444e-01 9.687686e-01 9.695078e-01 9.709894e-01 9.750429e-01 9.770130e-01 9.782442e-01 9.814515e-01 9.827352e-01 9.846108e-01 9.864739e-01 9.884532e-01 9.939811e-01 9.987721e-01 1.001242e+00 1.005173e+00 1.021304e+00 1.028423e+00 1.054835e+00 1.091723e+00 
9 118 1.912970e-01 1.100887e+00 9.595002e-01 9.595002e-01 9.601544e-01 9.609022e-01 9.616417e-01 9.650969e-01 9.657135e-01 9.669121e-01 9.689364e-01 9.734658e-01 9.741914e-01 9.751981e-01 9.773922e-01 9.791181e-01 9.819775e-01 9.832614e-01 9.889417e-01 9.928005e-01 9.979760e-01 1.000628e+00 1.006531e+00 1.027341e+00 1.028905e+00 1.068767e+00 1.100887e+00 
10 131 1.873966e-01 1.105875e+00 9.551490e-01 9.551490e-01 9.570807e-01 9.578555e-01 9.590878e-01 9.616666e-01 9.624199e-01 9.639682e-01 9.672919e-01 9.696930e-01 9.713104e-01 9.737363e-01 9.755112e-01 9.767864e-01 9.809628e-01 9.834613e-01 9.902119e-01 9.928147e-01 9.989133e-01 1.003423e+00 1.009307e+00 1.026605e+00 1.036839e+00 1.066803e+00 1.105875e+00 
