%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=211378, 2020/04/1 15:16:57.79)
1 14 2.726173e-01 0 0 2.728121e-01 2.720092e-01 2.714300e-01 2.748427e-01 2.721268e-01 2.718616e-01 2.722054e-01 2.733659e-01 2.729430e-01 2.721462e-01 2.722701e-01 2.723546e-01 2.720807e-01 2.718032e-01 2.735884e-01 2.724901e-01 2.718477e-01 2.723461e-01 2.739311e-01 2.716491e-01 2.736451e-01 2.718468e-01 2.725240e-01 2.717038e-01 
2 27 2.684466e-01 0 0 2.694788e-01 2.670519e-01 2.669715e-01 2.696924e-01 2.676806e-01 2.683030e-01 2.678525e-01 2.695791e-01 2.681628e-01 2.672592e-01 2.672530e-01 2.671862e-01 2.679649e-01 2.673993e-01 2.689303e-01 2.685389e-01 2.672169e-01 2.677805e-01 2.693659e-01 2.666984e-01 2.696438e-01 2.669566e-01 2.680963e-01 2.673946e-01 
3 40 2.719535e-01 0 0 2.735652e-01 2.702934e-01 2.700883e-01 2.722567e-01 2.713577e-01 2.725667e-01 2.714913e-01 2.720249e-01 2.709425e-01 2.703150e-01 2.716761e-01 2.710908e-01 2.705614e-01 2.702139e-01 2.721035e-01 2.709691e-01 2.731611e-01 2.704948e-01 2.739126e-01 2.701846e-01 2.744344e-01 2.695995e-01 2.707402e-01 2.703542e-01 
4 53 2.761599e-01 0 0 2.774578e-01 2.752135e-01 2.731110e-01 2.764357e-01 2.754023e-01 2.758469e-01 2.768306e-01 2.760149e-01 2.758056e-01 2.745408e-01 2.757438e-01 2.749218e-01 2.741854e-01 2.754327e-01 2.769286e-01 2.748296e-01 2.798788e-01 2.737245e-01 2.783618e-01 2.733553e-01 2.798924e-01 2.735341e-01 2.740401e-01 2.747327e-01 
5 66 2.758648e-01 0 0 2.773501e-01 2.750343e-01 2.722787e-01 2.755544e-01 2.750554e-01 2.747983e-01 2.774557e-01 2.756505e-01 2.753894e-01 2.732776e-01 2.748830e-01 2.750789e-01 2.740973e-01 2.739953e-01 2.758951e-01 2.751345e-01 2.810709e-01 2.728588e-01 2.776504e-01 2.724678e-01 2.787610e-01 2.725499e-01 2.744287e-01 2.737119e-01 
6 79 2.735251e-01 0 0 2.750795e-01 2.724628e-01 2.699731e-01 2.725514e-01 2.721382e-01 2.759324e-01 2.766166e-01 2.726758e-01 2.719916e-01 2.702384e-01 2.715087e-01 2.736450e-01 2.722163e-01 2.712401e-01 2.731906e-01 2.723147e-01 2.786134e-01 2.704765e-01 2.745534e-01 2.706227e-01 2.763594e-01 2.693622e-01 2.716332e-01 2.703395e-01 
7 92 2.771648e-01 0 0 2.789037e-01 2.758406e-01 2.737431e-01 2.754880e-01 2.750851e-01 2.805175e-01 2.808548e-01 2.777439e-01 2.749976e-01 2.728245e-01 2.740500e-01 2.764426e-01 2.763285e-01 2.740577e-01 2.759221e-01 2.750163e-01 2.839101e-01 2.757970e-01 2.776504e-01 2.733569e-01 2.792560e-01 2.725391e-01 2.745998e-01 2.730718e-01 
8 105 2.754357e-01 0 0 2.770526e-01 2.730584e-01 2.719582e-01 2.737660e-01 2.724860e-01 2.789182e-01 2.791365e-01 2.759448e-01 2.747709e-01 2.704865e-01 2.712471e-01 2.742303e-01 2.744009e-01 2.720572e-01 2.758475e-01 2.728867e-01 2.824489e-01 2.739021e-01 2.759391e-01 2.720372e-01 2.768365e-01 2.709461e-01 2.733085e-01 2.707812e-01 
9 118 2.684942e-01 0 0 2.693512e-01 2.667611e-01 2.660969e-01 2.658482e-01 2.654935e-01 2.709672e-01 2.723416e-01 2.682697e-01 2.674372e-01 2.650548e-01 2.648609e-01 2.667429e-01 2.668668e-01 2.642744e-01 2.692915e-01 2.658962e-01 2.752360e-01 2.667006e-01 2.685514e-01 2.651950e-01 2.709534e-01 2.639433e-01 2.660110e-01 2.644546e-01 
10 131 2.590729e-01 0 0 2.591345e-01 2.567314e-01 2.561655e-01 2.557600e-01 2.550497e-01 2.614673e-01 2.620372e-01 2.588689e-01 2.576613e-01 2.549517e-01 2.547984e-01 2.563475e-01 2.572023e-01 2.557302e-01 2.594326e-01 2.568091e-01 2.649945e-01 2.568299e-01 2.588113e-01 2.565592e-01 2.622655e-01 2.554922e-01 2.566282e-01 2.553269e-01 
11 144 2.599557e-01 0 0 2.590228e-01 2.588235e-01 2.561365e-01 2.558970e-01 2.556402e-01 2.632009e-01 2.619027e-01 2.599372e-01 2.576971e-01 2.562880e-01 2.549078e-01 2.569395e-01 2.583785e-01 2.561722e-01 2.598525e-01 2.579521e-01 2.647849e-01 2.575839e-01 2.619189e-01 2.565053e-01 2.629101e-01 2.558324e-01 2.573660e-01 2.580867e-01 
12 157 2.609959e-01 0 0 2.597393e-01 2.602668e-01 2.567823e-01 2.564838e-01 2.558686e-01 2.642431e-01 2.621563e-01 2.613552e-01 2.586619e-01 2.569348e-01 2.558921e-01 2.584596e-01 2.608484e-01 2.565659e-01 2.605065e-01 2.592201e-01 2.648317e-01 2.592969e-01 2.629084e-01 2.567792e-01 2.638639e-01 2.563910e-01 2.574994e-01 2.596876e-01 
13 170 2.612032e-01 0 0 2.588454e-01 2.601282e-01 2.559753e-01 2.564574e-01 2.562864e-01 2.644337e-01 2.613434e-01 2.620490e-01 2.582019e-01 2.563778e-01 2.553008e-01 2.590161e-01 2.606566e-01 2.560443e-01 2.599712e-01 2.622623e-01 2.641217e-01 2.593112e-01 2.626477e-01 2.562266e-01 2.635029e-01 2.559670e-01 2.579332e-01 2.631617e-01 
14 183 2.656532e-01 0 0 2.627696e-01 2.648024e-01 2.614437e-01 2.599456e-01 2.603143e-01 2.682247e-01 2.651123e-01 2.656468e-01 2.623508e-01 2.617024e-01 2.588268e-01 2.624473e-01 2.650390e-01 2.598023e-01 2.641442e-01 2.670770e-01 2.681516e-01 2.643354e-01 2.662662e-01 2.598365e-01 2.673962e-01 2.596443e-01 2.629672e-01 2.739888e-01 
15 196 2.622906e-01 0 0 2.593535e-01 2.611741e-01 2.576352e-01 2.557896e-01 2.564563e-01 2.641053e-01 2.615040e-01 2.624223e-01 2.585649e-01 2.575655e-01 2.559734e-01 2.583537e-01 2.619069e-01 2.557060e-01 2.625057e-01 2.640739e-01 2.640368e-01 2.606756e-01 2.625261e-01 2.557796e-01 2.633436e-01 2.561841e-01 2.605487e-01 2.729906e-01 
16 209 2.613647e-01 0 0 2.575273e-01 2.594667e-01 2.566211e-01 2.545895e-01 2.550704e-01 2.625605e-01 2.601688e-01 2.619053e-01 2.571762e-01 2.571369e-01 2.544163e-01 2.581729e-01 2.604503e-01 2.546930e-01 2.618497e-01 2.624283e-01 2.623495e-01 2.588080e-01 2.610398e-01 2.539717e-01 2.630138e-01 2.551270e-01 2.600228e-01 2.744907e-01 
17 222 2.569628e-01 0 0 2.524124e-01 2.548147e-01 2.519960e-01 2.494808e-01 2.511104e-01 2.570750e-01 2.558602e-01 2.577582e-01 2.519970e-01 2.522031e-01 2.494926e-01 2.540151e-01 2.562826e-01 2.499770e-01 2.568985e-01 2.572404e-01 2.571126e-01 2.544048e-01 2.571050e-01 2.504047e-01 2.577477e-01 2.502631e-01 2.576809e-01 2.705928e-01 
18 235 2.475344e-01 0 0 2.426131e-01 2.451867e-01 2.423282e-01 2.395846e-01 2.412021e-01 2.478290e-01 2.469122e-01 2.482112e-01 2.419906e-01 2.427554e-01 2.409666e-01 2.439220e-01 2.459564e-01 2.401631e-01 2.468141e-01 2.468129e-01 2.466980e-01 2.444961e-01 2.475371e-01 2.403469e-01 2.477445e-01 2.406182e-01 2.486383e-01 2.602282e-01 
19 248 2.426830e-01 0 0 2.372014e-01 2.401948e-01 2.372299e-01 2.353161e-01 2.359841e-01 2.423885e-01 2.419986e-01 2.458215e-01 2.365658e-01 2.376796e-01 2.355197e-01 2.387535e-01 2.402187e-01 2.345183e-01 2.419145e-01 2.412329e-01 2.410917e-01 2.393458e-01 2.429567e-01 2.353424e-01 2.423785e-01 2.355401e-01 2.441894e-01 2.559528e-01 
20 261 2.337506e-01 0 0 2.281049e-01 2.322849e-01 2.287816e-01 2.271211e-01 2.268672e-01 2.337989e-01 2.329000e-01 2.382253e-01 2.296970e-01 2.282607e-01 2.264697e-01 2.295240e-01 2.309038e-01 2.251149e-01 2.341216e-01 2.315775e-01 2.324578e-01 2.300020e-01 2.332125e-01 2.262576e-01 2.335247e-01 2.260694e-01 2.352386e-01 2.461086e-01 
21 274 2.244778e-01 0 0 2.182786e-01 2.222999e-01 2.198881e-01 2.181236e-01 2.172529e-01 2.240283e-01 2.234678e-01 2.286540e-01 2.203159e-01 2.186670e-01 2.165495e-01 2.204831e-01 2.211877e-01 2.152089e-01 2.251717e-01 2.221755e-01 2.223737e-01 2.216461e-01 2.232338e-01 2.172259e-01 2.237884e-01 2.168567e-01 2.257818e-01 2.370629e-01 
22 287 2.149672e-01 0 0 2.090756e-01 2.125841e-01 2.102688e-01 2.081080e-01 2.074960e-01 2.139093e-01 2.148140e-01 2.186345e-01 2.108796e-01 2.088045e-01 2.069082e-01 2.110605e-01 2.113690e-01 2.051994e-01 2.164063e-01 2.119299e-01 2.126258e-01 2.116345e-01 2.131113e-01 2.084347e-01 2.134889e-01 2.077337e-01 2.169469e-01 2.263194e-01 
