%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=211378, 2020/04/1 15:16:57.79)
1 14 2.726173e-01 1.042682e+00 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.951531e-01 9.970311e-01 9.994069e-01 1.005332e+00 1.011120e+00 1.019418e+00 1.042682e+00 
2 27 2.684466e-01 1.062810e+00 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.903297e-01 9.910155e-01 9.913627e-01 9.919662e-01 9.925544e-01 9.955380e-01 9.963340e-01 1.001149e+00 1.005048e+00 1.013537e+00 1.015867e+00 1.017741e+00 1.062810e+00 
3 40 2.719535e-01 1.101800e+00 9.855296e-01 9.855296e-01 9.855296e-01 9.855296e-01 9.855296e-01 9.855296e-01 9.855296e-01 9.857330e-01 9.860760e-01 9.862713e-01 9.863619e-01 9.870957e-01 9.876763e-01 9.892841e-01 9.904129e-01 9.913530e-01 9.931969e-01 9.936723e-01 9.988716e-01 1.000549e+00 1.003962e+00 1.013815e+00 1.014651e+00 1.023415e+00 1.101800e+00 
4 53 2.761599e-01 1.129330e+00 9.807696e-01 9.807696e-01 9.807921e-01 9.809120e-01 9.810704e-01 9.812693e-01 9.815992e-01 9.818862e-01 9.824291e-01 9.835206e-01 9.840052e-01 9.849676e-01 9.859833e-01 9.887624e-01 9.890013e-01 9.915342e-01 9.929203e-01 9.971089e-01 9.992503e-01 1.002640e+00 1.008886e+00 1.010226e+00 1.015595e+00 1.032845e+00 1.129330e+00 
5 66 2.758648e-01 1.149636e+00 9.760403e-01 9.760403e-01 9.763874e-01 9.765685e-01 9.770723e-01 9.776818e-01 9.781730e-01 9.792203e-01 9.793530e-01 9.802103e-01 9.807357e-01 9.816562e-01 9.836114e-01 9.852949e-01 9.868242e-01 9.914745e-01 9.941270e-01 9.960310e-01 9.962863e-01 1.005480e+00 1.009265e+00 1.010441e+00 1.023336e+00 1.031602e+00 1.149636e+00 
6 79 2.735251e-01 1.163873e+00 9.715688e-01 9.715688e-01 9.720382e-01 9.724427e-01 9.729282e-01 9.736207e-01 9.747098e-01 9.754973e-01 9.775661e-01 9.777491e-01 9.781744e-01 9.805565e-01 9.812484e-01 9.821595e-01 9.847854e-01 9.895805e-01 9.919554e-01 9.934651e-01 1.001158e+00 1.004924e+00 1.009430e+00 1.017762e+00 1.031963e+00 1.034109e+00 1.163873e+00 
7 92 2.771648e-01 1.177501e+00 9.670125e-01 9.670125e-01 9.681491e-01 9.689595e-01 9.698067e-01 9.709262e-01 9.714960e-01 9.730993e-01 9.735251e-01 9.752620e-01 9.764291e-01 9.776604e-01 9.789979e-01 9.837213e-01 9.847256e-01 9.862677e-01 9.886876e-01 9.909730e-01 9.983408e-01 1.003021e+00 1.012763e+00 1.021337e+00 1.031427e+00 1.042346e+00 1.177501e+00 
8 105 2.754357e-01 1.188215e+00 9.632681e-01 9.632681e-01 9.644293e-01 9.653472e-01 9.667092e-01 9.678642e-01 9.690750e-01 9.714776e-01 9.721689e-01 9.724065e-01 9.732924e-01 9.758993e-01 9.791141e-01 9.804932e-01 9.811484e-01 9.845403e-01 9.884634e-01 9.922021e-01 1.000246e+00 1.010479e+00 1.013619e+00 1.020071e+00 1.033550e+00 1.047203e+00 1.188215e+00 
9 118 2.684942e-01 1.193770e+00 9.603020e-01 9.603020e-01 9.611979e-01 9.626485e-01 9.639424e-01 9.650023e-01 9.658488e-01 9.679357e-01 9.680429e-01 9.708327e-01 9.721515e-01 9.746004e-01 9.760747e-01 9.779927e-01 9.809697e-01 9.818300e-01 9.877892e-01 9.997066e-01 1.004861e+00 1.010049e+00 1.016543e+00 1.027737e+00 1.031835e+00 1.049970e+00 1.193770e+00 
10 131 2.590729e-01 1.195558e+00 9.569391e-01 9.569391e-01 9.586639e-01 9.592523e-01 9.604063e-01 9.612555e-01 9.626896e-01 9.643760e-01 9.669706e-01 9.679986e-01 9.706897e-01 9.726749e-01 9.735718e-01 9.768665e-01 9.798629e-01 9.806765e-01 9.902175e-01 9.976600e-01 1.003121e+00 1.011509e+00 1.018151e+00 1.027433e+00 1.030487e+00 1.058054e+00 1.195558e+00 
11 144 2.599557e-01 1.192132e+00 9.531267e-01 9.531267e-01 9.554049e-01 9.558411e-01 9.575947e-01 9.599778e-01 9.610696e-01 9.628066e-01 9.658235e-01 9.679858e-01 9.688441e-01 9.704057e-01 9.726492e-01 9.765374e-01 9.773127e-01 9.812238e-01 9.890605e-01 9.973394e-01 1.008075e+00 1.009965e+00 1.017703e+00 1.026559e+00 1.036406e+00 1.070781e+00 1.192132e+00 
12 157 2.609959e-01 1.190215e+00 9.493315e-01 9.493315e-01 9.520123e-01 9.532927e-01 9.546325e-01 9.567802e-01 9.597962e-01 9.607462e-01 9.632811e-01 9.656362e-01 9.675677e-01 9.690414e-01 9.700095e-01 9.731458e-01 9.764079e-01 9.833312e-01 9.867701e-01 9.987639e-01 1.006700e+00 1.010096e+00 1.013748e+00 1.027926e+00 1.036073e+00 1.093957e+00 1.190215e+00 
